rxn_id,rxn_smiles,solvent,temp,G_act,G_r
5619,[C:1]1([H:27])([H:28])[C:2]([H:29])=[C:3]([H:30])[N:4]([C:5]([H:31])([H:32])[H:33])[C:6]([H:34])=[C:7]1[C:8]([N:9]([H:35])[H:36])=[O:10].[C:11]([N:12]([C:13](=[O:14])[C-:15]([N+:16](=[C:17]([C:18]([H:42])([H:43])[H:44])[C:19](=[O:20])[O:21][C:22]([H:45])([H:46])[H:47])[H:41])[C:23](=[O:24])[N:25]([C:26]([H:49])([H:50])[H:51])[H:48])[H:40])([H:37])([H:38])[H:39]>>[C:1]1([H:27])([H:28])[C:2]([H:29])=[C:3]([H:30])[N:4]([C:5]([H:31])([H:32])[H:33])[C@@:6]2([H:34])[C@:7]1([C:8]([N:9]([H:35])[H:36])=[O:10])[C:15]([C:13]([N:12]([C:11]([H:37])([H:38])[H:39])[H:40])=[O:14])([C:23](=[O:24])[N:25]([C:26]([H:49])([H:50])[H:51])[H:48])[N:16]([H:41])[C:17]2([C:18]([H:42])([H:43])[H:44])[C:19](=[O:20])[O:21][C:22]([H:45])([H:46])[H:47],water,298.15,32.52620282556299,-3.936173975365151
5620,[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:28])([H:29])[H:30])=[C:6]([O:7][C:8]([H:31])([H:32])[H:33])[C:9](=[O:10])[C:11]([C:12]([H:34])([H:35])[H:36])=[C:13]1[C:14]([H:37])([H:38])[H:39].[C:15]([N:16]([C:17](=[O:18])[C-:19]([N+:20]#[C:21][c:22]1[c:23]([H:45])[c:24]([H:46])[c:25]([H:47])[c:26]([H:48])[c:27]1[H:49])[H:44])[H:43])([H:40])([H:41])[H:42]>>[C:1]1(=[O:2])[C@@:3]2([O:4][C:5]([H:28])([H:29])[H:30])[C@@:6]([O:7][C:8]([H:31])([H:32])[H:33])([C:9](=[O:10])[C:11]([C:12]([H:34])([H:35])[H:36])=[C:13]1[C:14]([H:37])([H:38])[H:39])[C:19]([C:17]([N:16]([C:15]([H:40])([H:41])[H:42])[H:43])=[O:18])([H:44])[N:20]=[C:21]2[c:22]1[c:23]([H:45])[c:24]([H:46])[c:25]([H:47])[c:26]([H:48])[c:27]1[H:49],water,298.15,8.42462825044328,-27.65846227365432
5621,[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:28])([H:29])[H:30])=[C:6]([O:7][C:8]([H:31])([H:32])[H:33])[C:9](=[O:10])[C:11]([C:12]([H:34])([H:35])[H:36])=[C:13]1[C:14]([H:37])([H:38])[H:39].[C:15]([N:16]([C:17](=[O:18])[C-:19]([N+:20]#[C:21][c:22]1[c:23]([H:45])[c:24]([H:46])[c:25]([H:47])[c:26]([H:48])[c:27]1[H:49])[H:44])[H:43])([H:40])([H:41])[H:42]>>[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:28])([H:29])[H:30])=[C:6]([O:7][C:8]([H:31])([H:32])[H:33])[C:9](=[O:10])[C@@:11]2([C:12]([H:34])([H:35])[H:36])[C@:13]1([C:14]([H:37])([H:38])[H:39])[C:19]([C:17]([N:16]([C:15]([H:40])([H:41])[H:42])[H:43])=[O:18])([H:44])[N:20]=[C:21]2[c:22]1[c:23]([H:45])[c:24]([H:46])[c:25]([H:47])[c:26]([H:48])[c:27]1[H:49],water,298.15,8.04312910654211,-33.05004997365022
5622,[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:27])([H:28])[H:29])=[C:6]([O:7][C:8]([H:30])([H:31])[H:32])[C:9](=[O:10])[C:11]([C:12]([H:33])([H:34])[H:35])=[C:13]1[C:14]([H:36])([H:37])[H:38].[C:15]([C-:16]([N+:17](=[C:18]([C:19](=[O:20])[N:21]([C:22]([H:45])([H:46])[H:47])[H:44])[C:23](=[O:24])[O:25][C:26]([H:48])([H:49])[H:50])[H:43])[H:42])([H:39])([H:40])[H:41]>>[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:27])([H:28])[H:29])=[C:6]([O:7][C:8]([H:30])([H:31])[H:32])[C:9](=[O:10])[C@@:11]2([C:12]([H:33])([H:34])[H:35])[C@:13]1([C:14]([H:36])([H:37])[H:38])[C:16]([C:15]([H:39])([H:40])[H:41])([H:42])[N:17]([H:43])[C:18]2([C:19](=[O:20])[N:21]([C:22]([H:45])([H:46])[H:47])[H:44])[C:23](=[O:24])[O:25][C:26]([H:48])([H:49])[H:50],water,298.15,20.238790374650144,-2.8695685280016967
5623,[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:27])([H:28])[H:29])=[C:6]([O:7][C:8]([H:30])([H:31])[H:32])[C:9](=[O:10])[C:11]([C:12]([H:33])([H:34])[H:35])=[C:13]1[C:14]([H:36])([H:37])[H:38].[C:15]([C-:16]([N+:17](=[C:18]([C:19](=[O:20])[N:21]([C:22]([H:45])([H:46])[H:47])[H:44])[C:23](=[O:24])[O:25][C:26]([H:48])([H:49])[H:50])[H:43])[H:42])([H:39])([H:40])[H:41]>>[C:1]1(=[O:2])[C@@:3]2([O:4][C:5]([H:27])([H:28])[H:29])[C@@:6]([O:7][C:8]([H:30])([H:31])[H:32])([C:9](=[O:10])[C:11]([C:12]([H:33])([H:34])[H:35])=[C:13]1[C:14]([H:36])([H:37])[H:38])[C:16]([C:15]([H:39])([H:40])[H:41])([H:42])[N:17]([H:43])[C:18]2([C:19](=[O:20])[N:21]([C:22]([H:45])([H:46])[H:47])[H:44])[C:23](=[O:24])[O:25][C:26]([H:48])([H:49])[H:50],water,298.15,18.01410465932723,-4.248631727016183
5624,[C:9]([N:10]([C:11](=[O:12])[C-:13]([N+:14](=[C:15]([C:16]([C:17]([H:33])([H:34])[H:35])=[O:18])[C:19]([C:20]([H:36])([H:37])[H:38])=[O:21])[H:32])[c:22]1[c:23]([H:39])[c:24]([H:40])[c:25]([H:41])[c:26]([H:42])[c:27]1[H:43])[H:31])([H:28])([H:29])[H:30].[O-:1][C:2](=[O:3])/[C:4](=[C:5](\[C:6](=[O:7])[O-:8])[H:45])[H:44]>>[O-:1][C:2](=[O:3])[C@@:4]1([H:44])[C@:5]([C:6](=[O:7])[O-:8])([H:45])[C:13]([C:11]([N:10]([C:9]([H:28])([H:29])[H:30])[H:31])=[O:12])([c:22]2[c:23]([H:39])[c:24]([H:40])[c:25]([H:41])[c:26]([H:42])[c:27]2[H:43])[N:14]([H:32])[C:15]1([C:16]([C:17]([H:33])([H:34])[H:35])=[O:18])[C:19]([C:20]([H:36])([H:37])[H:38])=[O:21],water,298.15,29.77664030747064,-9.786231540547142
5625,[C:9]([C:10](=[O:11])[C:12]([C:13]#[N:14])=[O+:15][C-:16]([c:17]1[c:18]([H:32])[c:19]([H:33])[c:20]([H:34])[c:21]([H:35])[c:22]1[H:36])[c:23]1[c:24]([H:37])[c:25]([H:38])[c:26]([H:39])[c:27]([H:40])[c:28]1[H:41])([H:29])([H:30])[H:31].[O-:1][C:2](=[O:3])/[C:4](=[C:5](/[C:6](=[O:7])[O-:8])[H:43])[H:42]>>[O-:1][C:2](=[O:3])[C@@:4]1([H:42])[C@@:5]([C:6](=[O:7])[O-:8])([H:43])[C:16]([c:17]2[c:18]([H:32])[c:19]([H:33])[c:20]([H:34])[c:21]([H:35])[c:22]2[H:36])([c:23]2[c:24]([H:37])[c:25]([H:38])[c:26]([H:39])[c:27]([H:40])[c:28]2[H:41])[O:15][C:12]1([C:10]([C:9]([H:29])([H:30])[H:31])=[O:11])[C:13]#[N:14],water,298.15,26.55070580341637,-23.636554833599487
5626,[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:27])([H:28])[H:29])=[C:6]([O:7][C:8]([H:30])([H:31])[H:32])[C:9](=[O:10])[C:11]([C:12]([H:33])([H:34])[H:35])=[C:13]1[C:14]([H:36])([H:37])[H:38].[C:15]([O:16][C:17](=[O:18])[C-:19]([O+:20]=[C:21]([C:22]([H:43])([H:44])[H:45])[C:23](=[O:24])[O:25][C:26]([H:46])([H:47])[H:48])[H:42])([H:39])([H:40])[H:41]>>[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:27])([H:28])[H:29])=[C:6]([O:7][C:8]([H:30])([H:31])[H:32])[C:9](=[O:10])[C@@:11]2([C:12]([H:33])([H:34])[H:35])[C@:13]1([C:14]([H:36])([H:37])[H:38])[C:19]([C:17]([O:16][C:15]([H:39])([H:40])[H:41])=[O:18])([H:42])[O:20][C:21]2([C:22]([H:43])([H:44])[H:45])[C:23](=[O:24])[O:25][C:26]([H:46])([H:47])[H:48],water,298.15,12.408042036274203,-40.71590533123396
5627,[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:27])([H:28])[H:29])=[C:6]([O:7][C:8]([H:30])([H:31])[H:32])[C:9](=[O:10])[C:11]([C:12]([H:33])([H:34])[H:35])=[C:13]1[C:14]([H:36])([H:37])[H:38].[C:15]([O:16][C:17](=[O:18])[C-:19]([O+:20]=[C:21]([C:22]([H:43])([H:44])[H:45])[C:23](=[O:24])[O:25][C:26]([H:46])([H:47])[H:48])[H:42])([H:39])([H:40])[H:41]>>[C:1]1(=[O:2])[C@:3]2([O:4][C:5]([H:27])([H:28])[H:29])[C@:6]([O:7][C:8]([H:30])([H:31])[H:32])([C:9](=[O:10])[C:11]([C:12]([H:33])([H:34])[H:35])=[C:13]1[C:14]([H:36])([H:37])[H:38])[C:19]([C:17]([O:16][C:15]([H:39])([H:40])[H:41])=[O:18])([H:42])[O:20][C:21]2([C:22]([H:43])([H:44])[H:45])[C:23](=[O:24])[O:25][C:26]([H:46])([H:47])[H:48],water,298.15,13.945609479707544,-36.271676995745366
5628,[C:1]1([H:27])([H:28])[C:2]([H:29])=[C:3]([H:30])[N:4]([C:5]([H:31])([H:32])[H:33])[C:6]([H:34])=[C:7]1[C:8]([N:9]([H:35])[H:36])=[O:10].[C:11]([O:12][C:13](=[O:14])[C:15]([C:16](=[O:17])[O:18][C:19]([H:40])([H:41])[H:42])=[N+:20]([C:21]([H:43])([H:44])[H:45])[C-:22]([C:23]([H:46])([H:47])[H:48])[C:24]([C:25]([H:49])([H:50])[H:51])=[O:26])([H:37])([H:38])[H:39]>>[C:1]1([H:27])([H:28])[C:2]([H:29])=[C:3]([H:30])[N:4]([C:5]([H:31])([H:32])[H:33])[C@@:6]2([H:34])[C@:7]1([C:8]([N:9]([H:35])[H:36])=[O:10])[C:15]([C:13]([O:12][C:11]([H:37])([H:38])[H:39])=[O:14])([C:16](=[O:17])[O:18][C:19]([H:40])([H:41])[H:42])[N:20]([C:21]([H:43])([H:44])[H:45])[C:22]2([C:23]([H:46])([H:47])[H:48])[C:24]([C:25]([H:49])([H:50])[H:51])=[O:26],water,298.15,48.40581844007691,-1.7781580833620252
5629,[C:1]1([H:27])([H:28])[C:2]([H:29])=[C:3]([H:30])[N:4]([C:5]([H:31])([H:32])[H:33])[C:6]([H:34])=[C:7]1[C:8]([N:9]([H:35])[H:36])=[O:10].[C:11]([O:12][C:13](=[O:14])[C:15]([C:16](=[O:17])[O:18][C:19]([H:40])([H:41])[H:42])=[N+:20]([C:21]([H:43])([H:44])[H:45])[C-:22]([C:23]([H:46])([H:47])[H:48])[C:24]([C:25]([H:49])([H:50])[H:51])=[O:26])([H:37])([H:38])[H:39]>>[C:1]1([H:27])([H:28])[C@:2]2([H:29])[C@:3]([H:30])([N:4]([C:5]([H:31])([H:32])[H:33])[C:6]([H:34])=[C:7]1[C:8]([N:9]([H:35])[H:36])=[O:10])[C:22]([C:23]([H:46])([H:47])[H:48])([C:24]([C:25]([H:49])([H:50])[H:51])=[O:26])[N:20]([C:21]([H:43])([H:44])[H:45])[C:15]2([C:13]([O:12][C:11]([H:37])([H:38])[H:39])=[O:14])[C:16](=[O:17])[O:18][C:19]([H:40])([H:41])[H:42],water,298.15,30.89752812838357,-18.025259638021726
5630,[C:1]1([H:27])([H:28])[C:2]([H:29])=[C:3]([H:30])[N:4]([C:5]([H:31])([H:32])[H:33])[C:6]([H:34])=[C:7]1[C:8]([N:9]([H:35])[H:36])=[O:10].[C:11]([O:12][C:13](=[O:14])[C:15]([C:16](=[O:17])[O:18][C:19]([H:40])([H:41])[H:42])=[N+:20]([C:21]([H:43])([H:44])[H:45])[C-:22]([C:23]([H:46])([H:47])[H:48])[C:24]([C:25]([H:49])([H:50])[H:51])=[O:26])([H:37])([H:38])[H:39]>>[C:1]1([H:27])([H:28])[C:2]([H:29])=[C:3]([H:30])[N:4]([C:5]([H:31])([H:32])[H:33])[C@@:6]2([H:34])[C@:7]1([C:8]([N:9]([H:35])[H:36])=[O:10])[C:22]([C:23]([H:46])([H:47])[H:48])([C:24]([C:25]([H:49])([H:50])[H:51])=[O:26])[N:20]([C:21]([H:43])([H:44])[H:45])[C:15]2([C:13]([O:12][C:11]([H:37])([H:38])[H:39])=[O:14])[C:16](=[O:17])[O:18][C:19]([H:40])([H:41])[H:42],water,298.15,30.018110521465893,-0.9798963163496314
5631,[C:1]1([H:27])([H:28])[C:2]([H:29])=[C:3]([H:30])[N:4]([C:5]([H:31])([H:32])[H:33])[C:6]([H:34])=[C:7]1[C:8]([N:9]([H:35])[H:36])=[O:10].[C:11]([O:12][C:13](=[O:14])[C:15]([C:16](=[O:17])[O:18][C:19]([H:40])([H:41])[H:42])=[N+:20]([C:21]([H:43])([H:44])[H:45])[C-:22]([C:23]([H:46])([H:47])[H:48])[C:24]([C:25]([H:49])([H:50])[H:51])=[O:26])([H:37])([H:38])[H:39]>>[C:1]1([H:27])([H:28])[C@:2]2([H:29])[C@:3]([H:30])([N:4]([C:5]([H:31])([H:32])[H:33])[C:6]([H:34])=[C:7]1[C:8]([N:9]([H:35])[H:36])=[O:10])[C:15]([C:13]([O:12][C:11]([H:37])([H:38])[H:39])=[O:14])([C:16](=[O:17])[O:18][C:19]([H:40])([H:41])[H:42])[N:20]([C:21]([H:43])([H:44])[H:45])[C:22]2([C:23]([H:46])([H:47])[H:48])[C:24]([C:25]([H:49])([H:50])[H:51])=[O:26],water,298.15,24.8116342527423,-15.165939616777324
5632,[C:10]([N:11]([C:12](=[O:13])[C-:14]([C:15]#[N:16])[O+:17]=[C:18]([C:19]([C:20]([H:32])([H:33])[H:34])=[O:21])[c:22]1[c:23]([H:35])[c:24]([H:36])[c:25]([H:37])[c:26]([H:38])[c:27]1[H:39])[H:31])([H:28])([H:29])[H:30].[C:1]([C:2]([C:3]([H:43])([H:44])[H:45])=[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:49])([H:50])[H:51])=[C:9]([H:52])[H:53])[H:48])[H:47])[H:46])([H:40])([H:41])[H:42]>>[C:1]([C:2]([C:3]([H:43])([H:44])[H:45])=[C:4](/[C:5](=[C:6](/[C:7]1([C:8]([H:49])([H:50])[H:51])[C:9]([H:52])([H:53])[C:18]([C:19]([C:20]([H:32])([H:33])[H:34])=[O:21])([c:22]2[c:23]([H:35])[c:24]([H:36])[c:25]([H:37])[c:26]([H:38])[c:27]2[H:39])[O:17][C:14]1([C:12]([N:11]([C:10]([H:28])([H:29])[H:30])[H:31])=[O:13])[C:15]#[N:16])[H:48])[H:47])[H:46])([H:40])([H:41])[H:42],water,298.15,5.042797427449204,-42.92576838696925
5633,[C:10]([N:11]([C:12](=[O:13])[C-:14]([C:15]#[N:16])[O+:17]=[C:18]([C:19]([C:20]([H:32])([H:33])[H:34])=[O:21])[c:22]1[c:23]([H:35])[c:24]([H:36])[c:25]([H:37])[c:26]([H:38])[c:27]1[H:39])[H:31])([H:28])([H:29])[H:30].[C:1]([C:2]([C:3]([H:43])([H:44])[H:45])=[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:49])([H:50])[H:51])=[C:9]([H:52])[H:53])[H:48])[H:47])[H:46])([H:40])([H:41])[H:42]>>[C:1]([C:2]1([C:3]([H:43])([H:44])[H:45])[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:49])([H:50])[H:51])=[C:9]([H:52])[H:53])[H:48])[H:47])([H:46])[C:18]([C:19]([C:20]([H:32])([H:33])[H:34])=[O:21])([c:22]2[c:23]([H:35])[c:24]([H:36])[c:25]([H:37])[c:26]([H:38])[c:27]2[H:39])[O:17][C:14]1([C:12]([N:11]([C:10]([H:28])([H:29])[H:30])[H:31])=[O:13])[C:15]#[N:16])([H:40])([H:41])[H:42],water,298.15,11.220957217855393,-35.81742027007774
5634,[C:10]([N:11]([C:12](=[O:13])[C-:14]([C:15]#[N:16])[O+:17]=[C:18]([C:19]([C:20]([H:32])([H:33])[H:34])=[O:21])[c:22]1[c:23]([H:35])[c:24]([H:36])[c:25]([H:37])[c:26]([H:38])[c:27]1[H:39])[H:31])([H:28])([H:29])[H:30].[C:1]([C:2]([C:3]([H:43])([H:44])[H:45])=[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:49])([H:50])[H:51])=[C:9]([H:52])[H:53])[H:48])[H:47])[H:46])([H:40])([H:41])[H:42]>>[C:1]([C:2]([C:3]([H:43])([H:44])[H:45])=[C:4]([C@@:5]1([H:47])[C@@:6]([C:7]([C:8]([H:49])([H:50])[H:51])=[C:9]([H:52])[H:53])([H:48])[C:18]([C:19]([C:20]([H:32])([H:33])[H:34])=[O:21])([c:22]2[c:23]([H:35])[c:24]([H:36])[c:25]([H:37])[c:26]([H:38])[c:27]2[H:39])[O:17][C:14]1([C:12]([N:11]([C:10]([H:28])([H:29])[H:30])[H:31])=[O:13])[C:15]#[N:16])[H:46])([H:40])([H:41])[H:42],water,298.15,6.59719595374897,-35.43413094476074
5635,[C:10]([N:11]([C:12](=[O:13])[C-:14]([C:15]#[N:16])[O+:17]=[C:18]([C:19]([C:20]([H:32])([H:33])[H:34])=[O:21])[c:22]1[c:23]([H:35])[c:24]([H:36])[c:25]([H:37])[c:26]([H:38])[c:27]1[H:39])[H:31])([H:28])([H:29])[H:30].[C:1]([C:2]([C:3]([H:43])([H:44])[H:45])=[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:49])([H:50])[H:51])=[C:9]([H:52])[H:53])[H:48])[H:47])[H:46])([H:40])([H:41])[H:42]>>[C:1]([C:2]([C:3]([H:43])([H:44])[H:45])=[C:4]([C@@:5]1([H:47])[C@@:6]([C:7]([C:8]([H:49])([H:50])[H:51])=[C:9]([H:52])[H:53])([H:48])[C:14]([C:12]([N:11]([C:10]([H:28])([H:29])[H:30])[H:31])=[O:13])([C:15]#[N:16])[O:17][C:18]1([C:19]([C:20]([H:32])([H:33])[H:34])=[O:21])[c:22]1[c:23]([H:35])[c:24]([H:36])[c:25]([H:37])[c:26]([H:38])[c:27]1[H:39])[H:46])([H:40])([H:41])[H:42],water,298.15,9.880319418648014,-35.452855300710915
5636,[C:10]([N:11]([C:12](=[O:13])[C-:14]([C:15]#[N:16])[O+:17]=[C:18]([C:19]([C:20]([H:32])([H:33])[H:34])=[O:21])[c:22]1[c:23]([H:35])[c:24]([H:36])[c:25]([H:37])[c:26]([H:38])[c:27]1[H:39])[H:31])([H:28])([H:29])[H:30].[C:1]([C:2]([C:3]([H:43])([H:44])[H:45])=[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:49])([H:50])[H:51])=[C:9]([H:52])[H:53])[H:48])[H:47])[H:46])([H:40])([H:41])[H:42]>>[C:1]([C:2]1([C:3]([H:43])([H:44])[H:45])[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:49])([H:50])[H:51])=[C:9]([H:52])[H:53])[H:48])[H:47])([H:46])[C:14]([C:12]([N:11]([C:10]([H:28])([H:29])[H:30])[H:31])=[O:13])([C:15]#[N:16])[O:17][C:18]1([C:19]([C:20]([H:32])([H:33])[H:34])=[O:21])[c:22]1[c:23]([H:35])[c:24]([H:36])[c:25]([H:37])[c:26]([H:38])[c:27]1[H:39])([H:40])([H:41])[H:42],water,298.15,14.858970650569644,-30.52732615064008
5637,[C:10]([N:11]([C:12](=[O:13])[C-:14]([C:15]#[N:16])[O+:17]=[C:18]([C:19]([C:20]([H:32])([H:33])[H:34])=[O:21])[c:22]1[c:23]([H:35])[c:24]([H:36])[c:25]([H:37])[c:26]([H:38])[c:27]1[H:39])[H:31])([H:28])([H:29])[H:30].[C:1]([C:2]([C:3]([H:43])([H:44])[H:45])=[C:4](/[C:5](=[C:6](/[C:7]([C:8]([H:49])([H:50])[H:51])=[C:9]([H:52])[H:53])[H:48])[H:47])[H:46])([H:40])([H:41])[H:42]>>[C:1]([C:2]([C:3]([H:43])([H:44])[H:45])=[C:4](/[C:5](=[C:6](/[C:7]1([C:8]([H:49])([H:50])[H:51])[C:9]([H:52])([H:53])[C:14]([C:12]([N:11]([C:10]([H:28])([H:29])[H:30])[H:31])=[O:13])([C:15]#[N:16])[O:17][C:18]1([C:19]([C:20]([H:32])([H:33])[H:34])=[O:21])[c:22]1[c:23]([H:35])[c:24]([H:36])[c:25]([H:37])[c:26]([H:38])[c:27]1[H:39])[H:48])[H:47])[H:46])([H:40])([H:41])[H:42],water,298.15,9.280169960790143,-36.223113575765794
5638,[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:28])([H:29])[H:30])=[C:6]([O:7][C:8]([H:31])([H:32])[H:33])[C:9](=[O:10])[C:11]([C:12]([H:34])([H:35])[H:36])=[C:13]1[C:14]([H:37])([H:38])[H:39].[C:15]([c:16]1[o:17][c:18](=[O:19])[c-:20](-[c:21]2[c:22]([H:43])[c:23]([H:44])[c:24]([H:45])[c:25]([H:46])[c:26]2[H:47])[o+:27]1)([H:40])([H:41])[H:42]>>[C:1]1(=[O:2])[C@:3]2([O:4][C:5]([H:28])([H:29])[H:30])[C@:6]([O:7][C:8]([H:31])([H:32])[H:33])([C:9](=[O:10])[C:11]([C:12]([H:34])([H:35])[H:36])=[C:13]1[C:14]([H:37])([H:38])[H:39])[C:20]1([c:21]3[c:22]([H:43])[c:23]([H:44])[c:24]([H:45])[c:25]([H:46])[c:26]3[H:47])[C:18](=[O:19])[O:17][C:16]2([C:15]([H:40])([H:41])[H:42])[O:27]1,water,298.15,19.57340151515534,-4.415837135951712
5639,[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:28])([H:29])[H:30])=[C:6]([O:7][C:8]([H:31])([H:32])[H:33])[C:9](=[O:10])[C:11]([C:12]([H:34])([H:35])[H:36])=[C:13]1[C:14]([H:37])([H:38])[H:39].[C:15]([c:16]1[o:17][c:18](=[O:19])[c-:20](-[c:21]2[c:22]([H:43])[c:23]([H:44])[c:24]([H:45])[c:25]([H:46])[c:26]2[H:47])[o+:27]1)([H:40])([H:41])[H:42]>>[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:28])([H:29])[H:30])=[C:6]([O:7][C:8]([H:31])([H:32])[H:33])[C:9](=[O:10])[C@@:11]2([C:12]([H:34])([H:35])[H:36])[C@:13]1([C:14]([H:37])([H:38])[H:39])[C:20]1([c:21]3[c:22]([H:43])[c:23]([H:44])[c:24]([H:45])[c:25]([H:46])[c:26]3[H:47])[C:18](=[O:19])[O:17][C:16]2([C:15]([H:40])([H:41])[H:42])[O:27]1,water,298.15,15.9008199298801,-8.446522032769115
5640,[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:28])([H:29])[H:30])=[C:6]([O:7][C:8]([H:31])([H:32])[H:33])[C:9](=[O:10])[C:11]([C:12]([H:34])([H:35])[H:36])=[C:13]1[C:14]([H:37])([H:38])[H:39].[C:15]([c-:16]1[o+:17][c:18](-[c:19]2[c:20]([H:43])[c:21]([H:44])[c:22]([H:45])[c:23]([H:46])[c:24]2[H:47])[o:25][c:26]1=[O:27])([H:40])([H:41])[H:42]>>[C:1]1(=[O:2])[C@:3]2([O:4][C:5]([H:28])([H:29])[H:30])[C@:6]([O:7][C:8]([H:31])([H:32])[H:33])([C:9](=[O:10])[C:11]([C:12]([H:34])([H:35])[H:36])=[C:13]1[C:14]([H:37])([H:38])[H:39])[C:16]1([C:15]([H:40])([H:41])[H:42])[O:17][C:18]2([c:19]2[c:20]([H:43])[c:21]([H:44])[c:22]([H:45])[c:23]([H:46])[c:24]2[H:47])[O:25][C:26]1=[O:27],water,298.15,16.34494649728099,-6.463587541423116
5641,[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:28])([H:29])[H:30])=[C:6]([O:7][C:8]([H:31])([H:32])[H:33])[C:9](=[O:10])[C:11]([C:12]([H:34])([H:35])[H:36])=[C:13]1[C:14]([H:37])([H:38])[H:39].[C:15]([c-:16]1[o+:17][c:18](-[c:19]2[c:20]([H:43])[c:21]([H:44])[c:22]([H:45])[c:23]([H:46])[c:24]2[H:47])[o:25][c:26]1=[O:27])([H:40])([H:41])[H:42]>>[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:28])([H:29])[H:30])=[C:6]([O:7][C:8]([H:31])([H:32])[H:33])[C:9](=[O:10])[C@@:11]2([C:12]([H:34])([H:35])[H:36])[C@:13]1([C:14]([H:37])([H:38])[H:39])[C:16]1([C:15]([H:40])([H:41])[H:42])[O:17][C:18]2([c:19]2[c:20]([H:43])[c:21]([H:44])[c:22]([H:45])[c:23]([H:46])[c:24]2[H:47])[O:25][C:26]1=[O:27],water,298.15,15.979508295221764,-10.110683235766375
5642,[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:28])([H:29])[H:30])=[C:6]([O:7][C:8]([H:31])([H:32])[H:33])[C:9](=[O:10])[C:11]([C:12]([H:34])([H:35])[H:36])=[C:13]1[C:14]([H:37])([H:38])[H:39].[C:15]([C:16]([C:17]([H:43])([H:44])[H:45])=[N+:18]([C-:19]([C:20]#[N:21])[c:22]1[c:23]([H:47])[c:24]([H:48])[c:25]([H:49])[c:26]([H:50])[c:27]1[H:51])[H:46])([H:40])([H:41])[H:42]>>[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:28])([H:29])[H:30])=[C:6]([O:7][C:8]([H:31])([H:32])[H:33])[C:9](=[O:10])[C@@:11]2([C:12]([H:34])([H:35])[H:36])[C@:13]1([C:14]([H:37])([H:38])[H:39])[C:19]([C:20]#[N:21])([c:22]1[c:23]([H:47])[c:24]([H:48])[c:25]([H:49])[c:26]([H:50])[c:27]1[H:51])[N:18]([H:46])[C:16]2([C:15]([H:40])([H:41])[H:42])[C:17]([H:43])([H:44])[H:45],water,298.15,20.335033898782388,1.415076173578114
5643,[C:1]1(=[O:2])[C:3]([O:4][C:5]([H:28])([H:29])[H:30])=[C:6]([O:7][C:8]([H:31])([H:32])[H:33])[C:9](=[O:10])[C:11]([C:12]([H:34])([H:35])[H:36])=[C:13]1[C:14]([H:37])([H:38])[H:39].[C:15]([C:16]([C:17]([H:43])([H:44])[H:45])=[N+:18]([C-:19]([C:20]#[N:21])[c:22]1[c:23]([H:47])[c:24]([H:48])[c:25]([H:49])[c:26]([H:50])[c:27]1[H:51])[H:46])([H:40])([H:41])[H:42]>>[C:1]1(=[O:2])[C@:3]2([O:4][C:5]([H:28])([H:29])[H:30])[C@:6]([O:7][C:8]([H:31])([H:32])[H:33])([C:9](=[O:10])[C:11]([C:12]([H:34])([H:35])[H:36])=[C:13]1[C:14]([H:37])([H:38])[H:39])[C:19]([C:20]#[N:21])([c:22]1[c:23]([H:47])[c:24]([H:48])[c:25]([H:49])[c:26]([H:50])[c:27]1[H:51])[N:18]([H:46])[C:16]2([C:15]([H:40])([H:41])[H:42])[C:17]([H:43])([H:44])[H:45],water,298.15,14.412812156498635,2.033891110412866
