1670,[C:1]([C:2]([N:7]([H:8])[H:9])([N:10]([H:11])[H:12])[H:15])([C:3]#[N:4])([C:5]#[N:6])[Cl:13].[F-:14]>>[C:1](=[C:2]([N:7]([H:8])[H:9])[N:10]([H:11])[H:12])([C:3]#[N:4])[C:5]#[N:6].[Cl-:13].[F:14][H:15]
1671,[C:1]([C:2]([N:11]([H:12])[H:13])([H:14])[H:17])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[Cl:15].[Cl-:16]>>[C:1](=[C:2]([N:11]([H:12])[H:13])[H:14])([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[H:10].[Cl-:15].[Cl:16][H:17]
1672,[C:1]([C:2]([H:11])([N:12]([H:13])[H:14])[H:17])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[Cl:15].[Cl-:16]>>[C:1](=[C:2]([H:11])[N:12]([H:13])[H:14])([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[H:10].[Cl-:15].[Cl:16][H:17]
1673,[C:1]([C:2]([N:5]([H:6])[H:7])([H:8])[H:11])([H:3])([H:4])[Br:9].[F-:10]>>[Br-:9].[C:1](=[C:2]([N:5]([H:6])[H:7])[H:8])([H:3])[H:4].[F:10][H:11]
1674,[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([N:11]([H:12])[H:13])[H:16])([H:3])([N+:4](=[O:5])[O-:6])[Br:14].[F-:15]>>[Br-:14].[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([N:11]([H:12])[H:13])[H:16])([H:3])([N+:4](=[O:5])[O-:6])[F:15]
1675,[Br-:12].[C:1]([C:2]([C:8]#[N:9])([H:10])[H:13])([C:3]([H:4])([H:5])[H:6])([H:7])[F:11]>>[C:1]([C:2]([C:8]#[N:9])([H:10])[H:13])([C:3]([H:4])([H:5])[H:6])([H:7])[Br:12].[F-:11]
1676,[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([H:13])[H:16])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Cl:14].[F-:15]>>[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([H:13])[H:16])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[F:15].[Cl-:14]
1677,[C:1]([C:2]([N:7]([H:8])[H:9])([N+:10](=[O:11])[O-:12])[H:15])([H:3])([N:4]([H:5])[H:6])[F:13].[Cl-:14]>>[C:1]([C:2]([N:7]([H:8])[H:9])([N+:10](=[O:11])[O-:12])[H:15])([H:3])([N:4]([H:5])[H:6])[Cl:14].[F-:13]
1678,[Br-:12].[C:1]([C:2]([N:5]([H:6])[H:7])([N:8]([H:9])[H:10])[H:13])([H:3])([H:4])[F:11]>>[Br:12][H:13].[C:1](=[C:2]([N:5]([H:6])[H:7])[N:8]([H:9])[H:10])([H:3])[H:4].[F-:11]
1679,[C:1]([C:2]([N:8]([H:9])[H:10])([H:11])[H:14])([H:3])([C:4]([H:5])([H:6])[H:7])[Cl:12].[Cl-:13]>>[C:1](=[C:2]([N:8]([H:9])[H:10])[H:11])([H:3])[C:4]([H:5])([H:6])[H:7].[Cl-:12].[Cl:13][H:14]
1680,[C:1]([C:2]([N:8]([H:9])[H:10])([C:11]([H:12])([H:13])[H:14])[H:17])([H:3])([C:4]([H:5])([H:6])[H:7])[Cl:15].[F-:16]>>[C:1](=[C:2]([N:8]([H:9])[H:10])[C:11]([H:12])([H:13])[H:14])([H:3])[C:4]([H:5])([H:6])[H:7].[Cl-:15].[F:16][H:17]
1681,[Br-:13].[C:1]([C:2]([N:6]([H:7])[H:8])([N:9]([H:10])[H:11])[H:14])([H:3])([C:4]#[N:5])[Br:12]>>[Br-:12].[Br:13][H:14].[C:1](=[C:2]([N:6]([H:7])[H:8])[N:9]([H:10])[H:11])([H:3])[C:4]#[N:5]
1682,[C:1]([C:2]([N:7]([H:8])[H:9])([H:10])[H:13])([H:3])([N+:4](=[O:5])[O-:6])[Cl:11].[F-:12]>>[C:1](=[C:2]([N:7]([H:8])[H:9])[H:10])([H:3])[N+:4](=[O:5])[O-:6].[Cl-:11].[F:12][H:13]
1683,[C:1]([C:2]([C:11]([H:12])([H:13])[H:14])([H:15])[H:18])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[Br:16].[F-:17]>>[Br-:16].[C:1]([C:2]([C:11]([H:12])([H:13])[H:14])([H:15])[H:18])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[F:17]
1684,[C:1]([C:2]([C:10]([H:11])([H:12])[H:13])([C:14]([H:15])([H:16])[H:17])[H:20])([N+:3](=[O:4])[O-:5])([C:6]([H:7])([H:8])[H:9])[Cl:18].[F-:19]>>[C:1](=[C:2]([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[H:17])([N+:3](=[O:4])[O-:5])[C:6]([H:7])([H:8])[H:9].[Cl-:18].[F:19][H:20]
1685,[C:1]([C:2]([H:11])([C:12]([H:13])([H:14])[H:15])[H:18])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[Br:16].[F-:17]>>[Br-:16].[C:1]([C:2]([H:11])([C:12]([H:13])([H:14])[H:15])[H:18])([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[F:17]
1686,[C:1]([C:2]([H:5])([N+:6](=[O:7])[O-:8])[H:11])([H:3])([H:4])[Br:9].[Cl-:10]>>[Br-:9].[C:1]([C:2]([H:5])([N+:6](=[O:7])[O-:8])[H:11])([H:3])([H:4])[Cl:10]
1687,[C:1]([C:2]([H:6])([N:7]([H:8])[H:9])[H:12])([C:3]#[N:4])([H:5])[Cl:10].[F-:11]>>[C:1](=[C:2]([H:6])[N:7]([H:8])[H:9])([C:3]#[N:4])[H:5].[Cl-:10].[F:11][H:12]
1688,[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([C:10]([H:11])([H:12])[H:13])[H:16])([H:3])([C:4]#[N:5])[Cl:14].[F-:15]>>[C:1](=[C:2]([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13])([H:3])[C:4]#[N:5].[Cl-:14].[F:15][H:16]
1689,[C:1]([C:2]([N:7]([H:8])[H:9])([C:10]([H:11])([H:12])[H:13])[H:16])([C:3]#[N:4])([C:5]#[N:6])[Br:14].[F-:15]>>[Br-:14].[C:1](=[C:2]([N:7]([H:8])[H:9])[C:10]([H:11])([H:12])[H:13])([C:3]#[N:4])[C:5]#[N:6].[F:15][H:16]
1690,[C:1]([C:2]([C:10]([H:11])([H:12])[H:13])([C:14]#[N:15])[H:18])([N+:3](=[O:4])[O-:5])([C:6]([H:7])([H:8])[H:9])[Cl:16].[F-:17]>>[C:1]([C:2]([C:10]([H:11])([H:12])[H:13])([C:14]#[N:15])[H:18])([N+:3](=[O:4])[O-:5])([C:6]([H:7])([H:8])[H:9])[F:17].[Cl-:16]
1691,[C:1]([C:2]([H:9])([N:10]([H:11])[H:12])[H:15])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Cl:13].[Cl-:14]>>[C:1](=[C:2]([H:9])[N:10]([H:11])[H:12])([C:3]([H:4])([H:5])[H:6])[C:7]#[N:8].[Cl-:13].[Cl:14][H:15]
1692,[C:1]([C:2]([N:9]([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Br:15].[Cl-:16]>>[Br-:15].[C:1](=[C:2]([N:9]([H:10])[H:11])[N:12]([H:13])[H:14])([C:3]([H:4])([H:5])[H:6])[C:7]#[N:8].[Cl:16][H:17]
1693,[C:1]([C:2]([N+:8](=[O:9])[O-:10])([C:11]#[N:12])[H:15])([C:3]#[N:4])([N:5]([H:6])[H:7])[Cl:13].[F-:14]>>[C:1]([C:2]([N+:8](=[O:9])[O-:10])([C:11]#[N:12])[H:15])([C:3]#[N:4])([N:5]([H:6])[H:7])[F:14].[Cl-:13]
1694,[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([H:10])[H:13])([C:3]#[N:4])([H:5])[Cl:11].[F-:12]>>[C:1](=[C:2]([C:6]([H:7])([H:8])[H:9])[H:10])([C:3]#[N:4])[H:5].[Cl-:11].[F:12][H:13]
1695,[Br-:16].[C:1]([C:2]([N:9]([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Cl:15]>>[C:1]([C:2]([N:9]([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Br:16].[Cl-:15]
1696,[C:1]([C:2]([H:8])([C:9]#[N:10])[H:13])([N:3]([H:4])[H:5])([C:6]#[N:7])[F:11].[Cl-:12]>>[C:1]([C:2]([H:8])([C:9]#[N:10])[H:13])([N:3]([H:4])[H:5])([C:6]#[N:7])[Cl:12].[F-:11]
1697,[Br-:13].[C:1]([C:2]([C:8]#[N:9])([C:10]#[N:11])[H:14])([C:3]([H:4])([H:5])[H:6])([H:7])[F:12]>>[C:1]([C:2]([C:8]#[N:9])([C:10]#[N:11])[H:14])([C:3]([H:4])([H:5])[H:6])([H:7])[Br:13].[F-:12]
1698,[C:1]([C:2]([C:8]#[N:9])([N:10]([H:11])[H:12])[H:15])([C:3]([H:4])([H:5])[H:6])([H:7])[Br:13].[F-:14]>>[Br-:13].[C:1](=[C:2]([C:8]#[N:9])[N:10]([H:11])[H:12])([C:3]([H:4])([H:5])[H:6])[H:7].[F:14][H:15]
1699,[C:1]([C:2]([N:9]([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[H:18])([N+:3](=[O:4])[O-:5])([N+:6](=[O:7])[O-:8])[Br:16].[F-:17]>>[Br-:16].[C:1](=[C:2]([N:9]([H:10])[H:11])[C:12]([H:13])([H:14])[H:15])([N+:3](=[O:4])[O-:5])[N+:6](=[O:7])[O-:8].[F:17][H:18]
1700,[C:1]([C:2]([C:8]#[N:9])([C:10]([H:11])([H:12])[H:13])[H:16])([H:3])([C:4]([H:5])([H:6])[H:7])[Br:14].[F-:15]>>[Br-:14].[C:1](=[C:2]([C:8]#[N:9])[C:10]([H:11])([H:12])[H:13])([H:3])[C:4]([H:5])([H:6])[H:7].[F:15][H:16]
1701,[C:1]([C:2]([N:7]([H:8])[H:9])([H:10])[H:13])([C:3]#[N:4])([C:5]#[N:6])[Cl:11].[F-:12]>>[C:1]([C:2]([N:7]([H:8])[H:9])([H:10])[H:13])([C:3]#[N:4])([C:5]#[N:6])[F:12].[Cl-:11]
1702,[C:1]([C:2]([C:8]#[N:9])([N+:10](=[O:11])[O-:12])[H:15])([C:3]([H:4])([H:5])[H:6])([H:7])[Cl:13].[F-:14]>>[C:1]([C:2]([C:8]#[N:9])([N+:10](=[O:11])[O-:12])[H:15])([C:3]([H:4])([H:5])[H:6])([H:7])[F:14].[Cl-:13]
1703,[C:1]([C:2]([C:9]#[N:10])([C:11]([H:12])([H:13])[H:14])[H:17])([N:3]([H:4])[H:5])([N+:6](=[O:7])[O-:8])[Br:15].[F-:16]>>[Br-:15].[C:1]([C:2]([C:9]#[N:10])([C:11]([H:12])([H:13])[H:14])[H:17])([N:3]([H:4])[H:5])([N+:6](=[O:7])[O-:8])[F:16]
1704,[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([C:10]([H:11])([H:12])[H:13])[H:16])([H:3])([C:4]#[N:5])[Br:14].[Cl-:15]>>[Br-:14].[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([C:10]([H:11])([H:12])[H:13])[H:16])([H:3])([C:4]#[N:5])[Cl:15]
1705,[C:1]([C:2]([N:5]([H:6])[H:7])([N+:8](=[O:9])[O-:10])[H:13])([H:3])([H:4])[Cl:11].[F-:12]>>[C:1]([C:2]([N:5]([H:6])[H:7])([N+:8](=[O:9])[O-:10])[H:13])([H:3])([H:4])[F:12].[Cl-:11]
1706,[C:1]([C:2]([H:8])([N:9]([H:10])[H:11])[H:14])([C:3]#[N:4])([N:5]([H:6])[H:7])[Cl:12].[Cl-:13]>>[C:1](=[C:2]([H:8])[N:9]([H:10])[H:11])([C:3]#[N:4])[N:5]([H:6])[H:7].[Cl-:12].[Cl:13][H:14]
1707,[Br-:16].[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([C:11]([H:12])([H:13])[H:14])[H:17])([N:3]([H:4])[H:5])([H:6])[F:15]>>[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([C:11]([H:12])([H:13])[H:14])[H:17])([N:3]([H:4])[H:5])([H:6])[Br:16].[F-:15]
1708,[C:1]([C:2]([H:7])([C:8]#[N:9])[H:12])([H:3])([N:4]([H:5])[H:6])[Br:10].[F-:11]>>[Br-:10].[C:1]([C:2]([H:7])([C:8]#[N:9])[H:12])([H:3])([N:4]([H:5])[H:6])[F:11]
1709,[C:1]([C:2]([H:9])([H:10])[H:13])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Cl:11].[F-:12]>>[C:1](=[C:2]([H:9])[H:10])([C:3]([H:4])([H:5])[H:6])[C:7]#[N:8].[Cl-:11].[F:12][H:13]
1710,[C:1]([C:2]([C:9]([H:10])([H:11])[H:12])([C:13]([H:14])([H:15])[H:16])[H:19])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Cl:17].[F-:18]>>[C:1](=[C:2]([C:9]([H:10])([H:11])[H:12])[C:13]([H:14])([H:15])[H:16])([C:3]#[N:4])[C:5]([H:6])([H:7])[H:8].[Cl-:17].[F:18][H:19]
1711,[C:1]([C:2]([C:5]([H:6])([H:7])[H:8])([N+:9](=[O:10])[O-:11])[H:14])([H:3])([H:4])[Br:12].[Cl-:13]>>[Br-:12].[C:1]([C:2]([C:5]([H:6])([H:7])[H:8])([N+:9](=[O:10])[O-:11])[H:14])([H:3])([H:4])[Cl:13]
1712,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([H:12])[H:15])([C:3]#[N:4])([N+:5](=[O:6])[O-:7])[Br:13].[Cl-:14]>>[Br-:13].[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([H:12])[H:15])([C:3]#[N:4])([N+:5](=[O:6])[O-:7])[Cl:14]
1713,[C:1]([C:2]([H:9])([N:10]([H:11])[H:12])[H:15])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Cl:13].[F-:14]>>[C:1](=[C:2]([H:9])[N:10]([H:11])[H:12])([C:3]([H:4])([H:5])[H:6])[C:7]#[N:8].[Cl-:13].[F:14][H:15]
1714,[C:1]([C:2]([H:7])([N:8]([H:9])[H:10])[H:13])([H:3])([N+:4](=[O:5])[O-:6])[Br:11].[Cl-:12]>>[Br-:11].[C:1](=[C:2]([H:7])[N:8]([H:9])[H:10])([H:3])[N+:4](=[O:5])[O-:6].[Cl:12][H:13]
1715,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([C:3]#[N:4])([N:5]([H:6])[H:7])[F:15].[Cl-:16]>>[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([C:3]#[N:4])([N:5]([H:6])[H:7])[Cl:16].[F-:15]
1716,[C:1]([C:2]([N:9]([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[H:18])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[F:16].[Cl-:17]>>[C:1]([C:2]([N:9]([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[H:18])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Cl:17].[F-:16]
1717,[C:1]([C:2]([C:9]#[N:10])([C:11]#[N:12])[H:15])([N:3]([H:4])[H:5])([N:6]([H:7])[H:8])[Br:13].[F-:14]>>[Br-:13].[C:1]([C:2]([C:9]#[N:10])([C:11]#[N:12])[H:15])([N:3]([H:4])[H:5])([N:6]([H:7])[H:8])[F:14]
1718,[C:1]([C:2]([H:9])([N+:10](=[O:11])[O-:12])[H:15])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Br:13].[Cl-:14]>>[Br-:13].[C:1]([C:2]([H:9])([N+:10](=[O:11])[O-:12])[H:15])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Cl:14]
1719,[C:1]([C:2]([N:7]([H:8])[H:9])([C:10]([H:11])([H:12])[H:13])[H:16])([N:3]([H:4])[H:5])([H:6])[Cl:14].[F-:15]>>[C:1](=[C:2]([N:7]([H:8])[H:9])[C:10]([H:11])([H:12])[H:13])([N:3]([H:4])[H:5])[H:6].[Cl-:14].[F:15][H:16]
1720,[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([C:11]#[N:12])[H:15])([N+:3](=[O:4])[O-:5])([H:6])[Br:13].[Cl-:14]>>[Br-:13].[C:1](=[C:2]([C:7]([H:8])([H:9])[H:10])[C:11]#[N:12])([N+:3](=[O:4])[O-:5])[H:6].[Cl:14][H:15]
1721,[Br-:15].[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([N:11]([H:12])[H:13])[H:16])([H:3])([N+:4](=[O:5])[O-:6])[Cl:14]>>[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([N:11]([H:12])[H:13])[H:16])([H:3])([N+:4](=[O:5])[O-:6])[Br:15].[Cl-:14]
1722,[C:1]([C:2]([H:9])([H:10])[H:13])([C:3]([H:4])([H:5])[H:6])([C:7]#[N:8])[Br:11].[Cl-:12]>>[Br-:11].[C:1](=[C:2]([H:9])[H:10])([C:3]([H:4])([H:5])[H:6])[C:7]#[N:8].[Cl:12][H:13]
1723,[Br-:11].[C:1]([C:2]([H:8])([H:9])[H:12])([C:3]#[N:4])([N+:5](=[O:6])[O-:7])[Cl:10]>>[C:1]([C:2]([H:8])([H:9])[H:12])([C:3]#[N:4])([N+:5](=[O:6])[O-:7])[Br:11].[Cl-:10]
1724,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[H:18])([C:3]#[N:4])([N:5]([H:6])[H:7])[Cl:16].[F-:17]>>[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[H:18])([C:3]#[N:4])([N:5]([H:6])[H:7])[F:17].[Cl-:16]
1725,[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([C:11]#[N:12])[H:15])([H:3])([N:4]([H:5])[H:6])[Cl:13].[F-:14]>>[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([C:11]#[N:12])[H:15])([H:3])([N:4]([H:5])[H:6])[F:14].[Cl-:13]
1726,[C:1]([C:2]([C:5]([H:6])([H:7])[H:8])([C:9]([H:10])([H:11])[H:12])[H:15])([H:3])([H:4])[Br:13].[F-:14]>>[Br-:13].[C:1](=[C:2]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12])([H:3])[H:4].[F:14][H:15]
1727,[C:1]([C:2]([C:5]#[N:6])([N:7]([H:8])[H:9])[H:12])([H:3])([H:4])[Cl:10].[F-:11]>>[C:1]([C:2]([C:5]#[N:6])([N:7]([H:8])[H:9])[H:12])([H:3])([H:4])[F:11].[Cl-:10]
1728,[C:1]([C:2]([H:7])([N+:8](=[O:9])[O-:10])[H:13])([N:3]([H:4])[H:5])([H:6])[Br:11].[F-:12]>>[Br-:11].[C:1](=[C:2]([H:7])[N+:8](=[O:9])[O-:10])([N:3]([H:4])[H:5])[H:6].[F:12][H:13]
1729,[Br-:15].[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([N:11]([H:12])[H:13])[H:16])([N+:3](=[O:4])[O-:5])([H:6])[F:14]>>[C:1]([C:2]([C:7]([H:8])([H:9])[H:10])([N:11]([H:12])[H:13])[H:16])([N+:3](=[O:4])[O-:5])([H:6])[Br:15].[F-:14]
1730,[C:1]([C:2]([N:8]([H:9])[H:10])([H:11])[H:14])([N+:3](=[O:4])[O-:5])([C:6]#[N:7])[Br:12].[Cl-:13]>>[Br-:12].[C:1](=[C:2]([N:8]([H:9])[H:10])[H:11])([N+:3](=[O:4])[O-:5])[C:6]#[N:7].[Cl:13][H:14]
1731,[C:1]([C:2]([N:9]([H:10])[H:11])([H:12])[H:15])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[Br:13].[F-:14]>>[Br-:13].[C:1](=[C:2]([N:9]([H:10])[H:11])[H:12])([N+:3](=[O:4])[O-:5])[N:6]([H:7])[H:8].[F:14][H:15]
1732,[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([H:10])[H:13])([C:3]#[N:4])([H:5])[F:11].[Cl-:12]>>[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([H:10])[H:13])([C:3]#[N:4])([H:5])[Cl:12].[F-:11]
1733,[C:1]([C:2]([H:9])([N+:10](=[O:11])[O-:12])[H:15])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[F:13].[Cl-:14]>>[C:1]([C:2]([H:9])([N+:10](=[O:11])[O-:12])[H:15])([C:3]#[N:4])([C:5]([H:6])([H:7])[H:8])[Cl:14].[F-:13]
1734,[C:1]([C:2]([N:10]([H:11])[H:12])([C:13]([H:14])([H:15])[H:16])[H:19])([C:3]([H:4])([H:5])[H:6])([N:7]([H:8])[H:9])[Cl:17].[F-:18]>>[C:1](=[C:2]([N:10]([H:11])[H:12])[C:13]([H:14])([H:15])[H:16])([C:3]([H:4])([H:5])[H:6])[N:7]([H:8])[H:9].[Cl-:17].[F:18][H:19]
1735,[C:1]([C:2]([H:9])([N:10]([H:11])[H:12])[H:15])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[Br:13].[F-:14]>>[Br-:13].[C:1](=[C:2]([H:9])[N:10]([H:11])[H:12])([N+:3](=[O:4])[O-:5])[N:6]([H:7])[H:8].[F:14][H:15]
1736,[Br-:13].[C:1]([C:2]([N:7]([H:8])[H:9])([C:10]#[N:11])[H:14])([H:3])([N:4]([H:5])[H:6])[F:12]>>[C:1]([C:2]([N:7]([H:8])[H:9])([C:10]#[N:11])[H:14])([H:3])([N:4]([H:5])[H:6])[Br:13].[F-:12]
1737,[Br-:13].[C:1]([C:2]([C:7]#[N:8])([N:9]([H:10])[H:11])[H:14])([N+:3](=[O:4])[O-:5])([H:6])[Cl:12]>>[C:1]([C:2]([C:7]#[N:8])([N:9]([H:10])[H:11])[H:14])([N+:3](=[O:4])[O-:5])([H:6])[Br:13].[Cl-:12]
1738,[Br-:14].[C:1]([C:2]([H:10])([C:11]#[N:12])[H:15])([C:3]([H:4])([H:5])[H:6])([N+:7](=[O:8])[O-:9])[Cl:13]>>[C:1]([C:2]([H:10])([C:11]#[N:12])[H:15])([C:3]([H:4])([H:5])[H:6])([N+:7](=[O:8])[O-:9])[Br:14].[Cl-:13]
1739,[C:1]([C:2]([N+:10](=[O:11])[O-:12])([H:13])[H:16])([C:3]([H:4])([H:5])[H:6])([N:7]([H:8])[H:9])[Br:14].[F-:15]>>[Br-:14].[C:1](=[C:2]([N+:10](=[O:11])[O-:12])[H:13])([C:3]([H:4])([H:5])[H:6])[N:7]([H:8])[H:9].[F:15][H:16]
1740,[C:1]([C:2]([H:8])([N:9]([H:10])[H:11])[H:14])([C:3]#[N:4])([N:5]([H:6])[H:7])[Cl:12].[F-:13]>>[C:1]([C:2]([H:8])([N:9]([H:10])[H:11])[H:14])([C:3]#[N:4])([N:5]([H:6])[H:7])[F:13].[Cl-:12]
1741,[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([C:10]([H:11])([H:12])[H:13])[H:16])([H:3])([C:4]#[N:5])[Br:14].[F-:15]>>[Br-:14].[C:1]([C:2]([C:6]([H:7])([H:8])[H:9])([C:10]([H:11])([H:12])[H:13])[H:16])([H:3])([C:4]#[N:5])[F:15]
1742,[Br-:11].[C:1]([C:2]([H:6])([N:7]([H:8])[H:9])[H:12])([H:3])([C:4]#[N:5])[Cl:10]>>[Br:11][H:12].[C:1](=[C:2]([H:6])[N:7]([H:8])[H:9])([H:3])[C:4]#[N:5].[Cl-:10]
1743,[C:1]([C:2]([H:8])([H:9])[H:12])([N+:3](=[O:4])[O-:5])([C:6]#[N:7])[Br:10].[F-:11]>>[Br-:10].[C:1](=[C:2]([H:8])[H:9])([N+:3](=[O:4])[O-:5])[C:6]#[N:7].[F:11][H:12]
1744,[C:1]([C:2]([C:8]#[N:9])([H:10])[H:13])([N:3]([H:4])[H:5])([C:6]#[N:7])[Br:11].[Cl-:12]>>[Br-:11].[C:1](=[C:2]([C:8]#[N:9])[H:10])([N:3]([H:4])[H:5])[C:6]#[N:7].[Cl:12][H:13]
1745,[C:1]([C:2]([C:9]#[N:10])([H:11])[H:14])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[Cl:12].[F-:13]>>[C:1]([C:2]([C:9]#[N:10])([H:11])[H:14])([N+:3](=[O:4])[O-:5])([N:6]([H:7])[H:8])[F:13].[Cl-:12]
1746,[C:1]([C:2]([H:10])([C:11]#[N:12])[H:15])([N+:3](=[O:4])[O-:5])([C:6]([H:7])([H:8])[H:9])[F:13].[Cl-:14]>>[C:1]([C:2]([H:10])([C:11]#[N:12])[H:15])([N+:3](=[O:4])[O-:5])([C:6]([H:7])([H:8])[H:9])[Cl:14].[F-:13]
1747,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([C:3]#[N:4])([N+:5](=[O:6])[O-:7])[Br:15].[F-:16]>>[Br-:15].[C:1](=[C:2]([C:8]([H:9])([H:10])[H:11])[N:12]([H:13])[H:14])([C:3]#[N:4])[N+:5](=[O:6])[O-:7].[F:16][H:17]
1748,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([N:12]([H:13])[H:14])[H:17])([H:3])([C:4]([H:5])([H:6])[H:7])[Cl:15].[Cl-:16]>>[C:1](=[C:2]([C:8]([H:9])([H:10])[H:11])[N:12]([H:13])[H:14])([H:3])[C:4]([H:5])([H:6])[H:7].[Cl-:15].[Cl:16][H:17]
1749,[C:1]([C:2]([C:8]([H:9])([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[H:18])([C:3]#[N:4])([N:5]([H:6])[H:7])[Br:16].[F-:17]>>[Br-:16].[C:1](=[C:2]([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[H:15])([C:3]#[N:4])[N:5]([H:6])[H:7].[F:17][H:18]
1750,[C:1]([C:2]([H:10])([C:11]([H:12])([H:13])[H:14])[H:17])([N+:3](=[O:4])[O-:5])([C:6]([H:7])([H:8])[H:9])[Br:15].[F-:16]>>[Br-:15].[C:1](=[C:2]([H:10])[C:11]([H:12])([H:13])[H:14])([N+:3](=[O:4])[O-:5])[C:6]([H:7])([H:8])[H:9].[F:16][H:17]
1751,[C:1]([C:2]([H:8])([C:9]#[N:10])[H:13])([C:3]([H:4])([H:5])[H:6])([H:7])[F:11].[Cl-:12]>>[C:1]([C:2]([H:8])([C:9]#[N:10])[H:13])([C:3]([H:4])([H:5])[H:6])([H:7])[Cl:12].[F-:11]
1752,[C:1]([C:2]([N:7]([H:8])[H:9])([N:10]([H:11])[H:12])[H:15])([N+:3](=[O:4])[O-:5])([H:6])[Cl:13].[Cl-:14]>>[C:1](=[C:2]([N:7]([H:8])[H:9])[N:10]([H:11])[H:12])([N+:3](=[O:4])[O-:5])[H:6].[Cl-:13].[Cl:14][H:15]
1753,[C:1]([C:2]([N:8]([H:9])[H:10])([N+:11](=[O:12])[O-:13])[H:16])([C:3]#[N:4])([N+:5](=[O:6])[O-:7])[F:14].[Cl-:15]>>[C:1]([C:2]([N:8]([H:9])[H:10])([N+:11](=[O:12])[O-:13])[H:16])([C:3]#[N:4])([N+:5](=[O:6])[O-:7])[Cl:15].[F-:14]
